,Doba,Godzina,zap,rezerwa,nadwyżki OSP,moc JW i mag w RB,moc JW i mag w RB OSP,gen JW i mag w RB,gen JW i mag nie RB,gen wiatr,gen PV,wymiana,niedyspozycje,gen JW nieobjętych OM,OM JRM,Niedobór mocy,rezerwa %,nadwyżki OSP %
6204,2023-09-16,14,17254,3106,6963,21154,21154,14191,3063,15,2463,0,0,2380,0,-3857,0.18001622812101542,0.40355859510838066
6205,2023-09-16,15,16983,3057,7053,21154,21154,14101,2882,13,2123,0,0,2219,0,-3996,0.18000353294470942,0.41529765059176826
6206,2023-09-16,16,16955,3052,6884,21154,21154,14270,2685,12,1678,0,0,2029,0,-3832,0.180005897965202,0.4060159245060454
6207,2023-09-16,17,16990,3058,6764,21325,21325,14561,2428,12,1115,0,0,1780,0,-3706,0.1799882283696292,0.39811653914067097
6208,2023-09-16,18,17157,3088,6808,21803,21803,14994,2162,11,490,0,0,1507,0,-3720,0.17998484583551902,0.3968059684093956
6209,2023-09-16,19,17668,3180,6808,22463,22463,15655,2013,9,75,0,0,1338,0,-3628,0.17998641611953814,0.3853294091011999
6210,2023-09-16,20,18455,3322,6390,22700,22700,16309,2146,10,0,0,0,1368,0,-3068,0.18000541858574912,0.34624762936873477
6211,2023-09-16,21,18091,3256,6648,22482,22482,15834,2257,15,0,0,0,1386,0,-3392,0.17997899508042672,0.367475540323918
6212,2023-09-16,22,16898,3042,6808,21623,21623,14815,2083,18,0,0,0,1358,0,-3766,0.18002130429636642,0.40288791572967214
6213,2023-09-16,23,15797,2843,7413,21154,21154,13741,2056,15,0,0,0,1327,0,-4570,0.1799708805469393,0.4692663163891878
6214,2023-09-16,24,15781,2841,7413,21154,21154,13741,2040,12,0,0,0,1315,0,-4572,0.18002661428299854,0.46974209492427604
6215,2023-09-17,1,13509,2432,9546,21154,21154,11608,1901,12,0,0,0,1107,0,-7114,0.180028129395218,0.7066400177659338
6216,2023-09-17,2,13180,2372,9873,21154,21154,11282,1898,12,0,0,0,1087,0,-7501,0.17996965098634293,0.7490895295902883
6217,2023-09-17,3,13186,2373,9873,21154,21154,11282,1904,11,0,0,0,1092,0,-7500,0.1799635977551949,0.7487486728348248
6218,2023-09-17,4,13197,2376,9873,21154,21154,11282,1916,14,0,0,0,1101,0,-7497,0.18004091839054331,0.7481245737667652
6219,2023-09-17,5,13214,2379,9873,21154,21154,11282,1933,16,0,0,0,1113,0,-7494,0.1800363251097321,0.7471621008021795
6220,2023-09-17,6,13210,2378,9873,21154,21154,11282,1928,10,10,0,0,1111,0,-7495,0.18001514004542013,0.7473883421650265
6221,2023-09-17,7,13368,2406,9873,21154,21154,11282,2086,7,427,0,0,1289,0,-7467,0.17998204667863554,0.7385547576301615
6222,2023-09-17,8,13562,2441,9873,21154,21154,11282,2281,6,907,0,0,1491,0,-7432,0.17998820233003981,0.7279899719805338
6223,2023-09-17,9,13831,2490,9873,21154,21154,11282,2549,3,1540,0,0,1760,0,-7383,0.18003036656785482,0.7138312486443497
6224,2023-09-17,10,14070,2533,9873,21154,21154,11282,2789,3,2021,0,0,1983,0,-7340,0.18002842928216062,0.7017057569296375
6225,2023-09-17,11,14230,2561,9873,21154,21154,11282,2948,4,2370,0,0,2136,0,-7312,0.17997189037245256,0.6938158819395643
6226,2023-09-17,12,14491,2608,9740,21154,21154,11414,3077,7,2554,0,0,2231,0,-7132,0.17997377682699606,0.6721413291008212
6227,2023-09-17,13,14658,2639,9569,21154,21154,11585,3073,10,2568,0,0,2240,0,-6930,0.18003820439350526,0.6528175740210124
6228,2023-09-17,14,14738,2653,9409,21154,21154,11745,2993,14,2424,0,0,2185,0,-6756,0.18001085628986294,0.6384176957524766
6229,2023-09-17,15,14646,2636,9327,21154,21154,11827,2819,21,2084,0,0,2038,0,-6691,0.17998088215212343,0.6368291683736174
6230,2023-09-17,16,14611,2630,9159,21154,21154,11995,2616,27,1651,0,0,1856,0,-6529,0.18000136883170215,0.6268564779960304
6231,2023-09-17,17,14834,2670,8687,21154,21154,12467,2367,23,1099,0,0,1635,0,-6017,0.17999191047593366,0.5856141297020359
6232,2023-09-17,18,15276,2750,7980,21154,21154,13174,2101,16,483,0,0,1399,0,-5230,0.18002094789211837,0.5223880597014925
6233,2023-09-17,19,16152,2907,8255,22456,22456,14201,1952,21,74,0,0,1221,0,-5348,0.1799777117384844,0.5110822189202575
6234,2023-09-17,20,17308,3115,7432,22667,22667,15235,2073,29,0,0,0,1273,0,-4317,0.17997457822972035,0.42939681072336494
6235,2023-09-17,21,17205,3097,7365,22484,22484,15119,2086,37,0,0,0,1276,0,-4268,0.18000581226387677,0.4280732345248474
6236,2023-09-17,22,16099,2898,8096,22236,22236,14140,1959,40,0,0,0,1221,0,-5198,0.1800111808186844,0.5028883781601342
6237,2023-09-17,23,15267,2748,8029,21368,21368,13339,1929,38,0,0,0,1215,0,-5281,0.1799960699548045,0.5259055479138011
6238,2023-09-17,24,14428,2597,8645,21154,21154,12509,1920,48,0,0,0,1180,0,-6048,0.17999722761297476,0.5991821458275576
6239,2023-09-18,1,15067,2712,8059,21154,21154,13095,1972,44,0,0,0,1245,0,-5347,0.1799960177872171,0.5348775469569257
6240,2023-09-18,2,14787,2662,8335,21154,21154,12819,1967,40,0,0,0,1224,0,-5673,0.18002299316967607,0.5636707919118145
6241,2023-09-18,3,14707,2647,8433,21154,21154,12721,1986,50,0,0,0,1233,0,-5786,0.1799823213435779,0.5734004215679608
6242,2023-09-18,4,14876,2678,8274,21154,21154,12880,1996,59,0,0,0,1249,0,-5596,0.18002151115891368,0.5561979026620059
6243,2023-09-18,5,15062,2711,8088,21154,21154,13066,1995,51,0,0,0,1255,0,-5377,0.17998937724073827,0.5369804806798566
6244,2023-09-18,6,15559,2801,7584,21154,21154,13570,1988,48,10,0,0,1277,0,-4783,0.1800244231634424,0.4874349251237226
6245,2023-09-18,7,17244,3104,6067,21154,21154,15087,2157,40,434,0,0,1528,0,-2963,0.18000463929482718,0.3518325214567386
6246,2023-09-18,8,18991,3418,4485,21154,21154,16669,2323,32,924,0,0,1793,22795,-1067,0.17997999052182612,0.23616449897319783
6247,2023-09-18,9,19641,3535,4092,21154,21154,17062,2579,19,1578,0,0,2077,22795,-557,0.17998065271625682,0.20833969757140675
6248,2023-09-18,10,19652,3537,4323,21154,21154,16831,2821,12,2072,0,0,2290,22795,-786,0.17998168125381642,0.21997761042133115
6249,2023-09-18,11,19548,3519,4579,21154,21154,16575,2973,12,2414,0,0,2424,22795,-1060,0.18001841620626152,0.234243912420708
6250,2023-09-18,12,19715,3549,4533,21154,21154,16621,3093,32,2601,0,0,2527,22795,-984,0.18001521683996957,0.2299264519401471
6251,2023-09-18,13,19695,3545,4557,21154,21154,16597,3099,35,2619,0,0,2525,22795,-1012,0.17999492256917998,0.23137852246763138
6252,2023-09-18,14,19767,3558,4389,21154,21154,16765,3001,36,2480,0,0,2464,22795,-831,0.17999696463803308,0.22203672787979967
6253,2023-09-18,15,19589,3526,4366,21154,21154,16788,2801,35,2130,0,0,2297,22795,-840,0.1799989790188371,0.22288018786053398
6254,2023-09-18,16,19652,3537,4087,21154,21154,17067,2585,25,1683,0,0,2099,22795,-550,0.17998168125381642,0.20796865458986363
6255,2023-09-18,17,19694,3545,3773,21154,21154,17381,2313,18,1116,0,0,1851,22795,-228,0.18000406215090892,0.19158119224129178
6256,2023-09-18,18,20135,3624,3972,22062,22062,18090,2045,25,489,0,0,1571,22795,-348,0.17998510057114478,0.19726843804320834
6257,2023-09-18,19,20549,3699,3833,22480,22480,18647,1902,32,75,0,0,1411,22795,-134,0.1800087595503431,0.18652975813908218
6258,2023-09-18,20,21615,3891,3075,22664,22664,19590,2025,35,0,0,0,1461,22795,816,0.18001387925052048,0.14226231783483692
6259,2023-09-18,21,21240,3823,3332,22483,22483,19150,2090,42,0,0,0,1459,22795,491,0.17999058380414312,0.15687382297551788
6260,2023-09-18,22,19682,3543,3773,21518,21518,17745,1938,42,0,0,0,1422,22795,-230,0.18001219388273548,0.1916979981709176
6261,2023-09-18,23,18114,3261,4936,21154,21154,16218,1896,41,0,0,0,1354,0,-1675,0.18002649884067573,0.2724964116153252
6262,2023-09-18,24,17087,3076,5937,21154,21154,15217,1870,40,0,0,0,1284,0,-2861,0.18001989816819805,0.34745713115233806
6263,2023-09-19,1,17240,3103,5777,21154,21154,15377,1863,30,0,0,0,1283,0,-2674,0.17998839907192576,0.33509280742459396
6264,2023-09-19,2,16502,2970,6516,21154,21154,14638,1864,31,0,0,0,1247,0,-3546,0.1799781844624894,0.3948612289419464
6265,2023-09-19,3,16336,2940,6686,21154,21154,14468,1868,27,0,0,0,1240,0,-3746,0.17997061704211556,0.4092801175318315
6266,2023-09-19,4,16414,2955,6615,21154,21154,14539,1875,26,0,0,0,1247,0,-3660,0.1800292433288656,0.4030096259290849
6267,2023-09-19,5,16594,2987,6436,21154,21154,14718,1876,29,0,0,0,1256,0,-3449,0.18000482101964566,0.3878510304929493
6268,2023-09-19,6,17091,3076,5942,21154,21154,15212,1880,30,10,0,0,1285,0,-2866,0.17997776607571236,0.34766836346615176
6269,2023-09-19,7,18313,3296,4884,21154,21154,16270,2043,30,431,0,0,1514,0,-1588,0.17998143395402175,0.26669578987604436
6270,2023-09-19,8,19423,3496,3962,21154,21154,17192,2230,22,921,0,0,1762,22795,-466,0.1799927920506616,0.20398496627709417
6271,2023-09-19,9,19801,3564,3860,21154,21154,17294,2508,11,1569,0,0,2039,22795,-296,0.17999090955002273,0.1949396495126509
6272,2023-09-19,10,19532,3516,4343,21154,21154,16811,2721,5,2050,0,0,2219,22795,-827,0.18001228752815893,0.22235306164243293
6273,2023-09-19,11,19430,3497,4645,21154,21154,16509,2921,5,2404,0,0,2371,22795,-1148,0.17997941327843542,0.2390633041688111
6274,2023-09-19,12,19597,3527,4594,21154,21154,16560,3037,6,2596,0,0,2462,22795,-1067,0.17997652701944175,0.23442363627085777
6275,2023-09-19,13,19682,3543,4487,21154,21154,16667,3015,5,2608,0,0,2467,22795,-944,0.18001219388273548,0.22797479930901332
6276,2023-09-19,14,19761,3557,4324,21154,21154,16830,2931,5,2467,0,0,2408,22795,-767,0.18000101209452962,0.21881483730580437
6277,2023-09-19,15,19773,3559,4132,21154,21154,17022,2751,5,2118,0,0,2261,22795,-573,0.17999291963789005,0.2089718302736054
6278,2023-09-19,16,19927,3587,3786,21154,21154,17368,2559,7,1675,0,0,2084,22795,-199,0.18000702564359913,0.1899934761880865
6279,2023-09-19,17,20139,3625,3318,21154,21154,17836,2303,7,1117,0,0,1853,22795,307,0.17999900690203088,0.16475495307612095
6280,2023-09-19,18,20485,3687,3693,22139,22139,18446,2040,6,490,0,0,1558,22795,-6,0.17998535513790578,0.1802782523797901
6281,2023-09-19,19,20905,3763,3473,22480,22480,19007,1898,14,75,0,0,1409,22795,290,0.18000478354460656,0.16613250418560152
6282,2023-09-19,20,21879,3938,2768,22648,22648,19880,1999,15,0,0,0,1452,22795,1170,0.17998994469582705,0.12651400886695005
6283,2023-09-19,21,21606,3889,2928,22480,22480,19552,2054,13,0,0,0,1457,22795,961,0.17999629732481717,0.1355179116911969
6284,2023-09-19,22,19945,3590,3409,21440,21440,18031,1913,12,0,0,0,1405,22795,181,0.17999498621208324,0.1709200300827275
6285,2023-09-19,23,18473,3325,4567,21154,21154,16587,1886,13,0,0,0,1346,0,-1242,0.17999242137173171,0.24722568072321766
6286,2023-09-19,24,17083,3075,5954,21154,21154,15200,1883,26,0,0,0,1278,0,-2879,0.18000351226365394,0.34853362992448633
6287,2023-09-20,1,17373,3127,5569,21154,21154,15585,1789,28,0,0,0,1232,0,-2442,0.17999194151844816,0.32055488401542626
6288,2023-09-20,2,16636,2994,6311,21154,21154,14843,1793,30,0,0,0,1197,0,-3317,0.179971146910315,0.3793580187545083
6289,2023-09-20,3,16372,2947,6571,21154,21154,14583,1788,25,0,0,0,1180,0,-3624,0.18000244319569997,0.40135597361348646
6290,2023-09-20,4,16451,2961,6499,21154,21154,14655,1796,22,0,0,0,1184,0,-3538,0.17998905841590176,0.3950519725244666
6291,2023-09-20,5,16635,2994,6305,21154,21154,14849,1787,13,0,0,0,1186,0,-3311,0.1799819657348963,0.37902013826269915
6292,2023-09-20,6,17132,3084,5809,21154,21154,15345,1786,14,10,0,0,1213,0,-2725,0.18001400887228577,0.3390730796170908
6293,2023-09-20,7,18256,3286,4840,21154,21154,16314,1942,15,434,0,0,1435,0,-1554,0.17999561787905347,0.2651183172655565
6294,2023-09-20,8,19733,3552,3554,21154,21154,17600,2133,13,922,0,0,1701,22795,-2,0.1800030405919019,0.18010439365529823
6295,2023-09-20,9,20013,3602,3526,21154,21154,17628,2385,6,1567,0,0,1965,22795,76,0.17998301104282216,0.17618547943836507
6296,2023-09-20,10,19928,3587,3824,21154,21154,17330,2598,2,2048,0,0,2153,22795,-237,0.17999799277398634,0.1918908069048575
6297,2023-09-20,11,19641,3535,4305,21154,21154,16849,2792,4,2399,0,0,2291,22795,-770,0.17998065271625682,0.21918435924851076
6298,2023-09-20,12,19726,3551,4333,21154,21154,16821,2905,3,2575,0,0,2371,22795,-782,0.1800162222447531,0.21965933286018452
6299,2023-09-20,13,19714,3548,4305,21154,21154,16849,2865,3,2592,0,0,2369,22795,-757,0.17997362280612764,0.21837273003956578
6300,2023-09-20,14,19887,3580,4043,21154,21154,17111,2776,3,2450,0,0,2316,22795,-463,0.1800170965957661,0.20329863730074924
6301,2023-09-20,15,19710,3548,4049,21154,21154,17105,2605,2,2111,0,0,2162,22795,-501,0.1800101471334348,0.2054287163876205
6302,2023-09-20,16,19866,3576,3710,21154,21154,17444,2422,4,1672,0,0,1993,22795,-134,0.18000604047115676,0.18675123326286117
6303,2023-09-20,17,19907,3583,3526,21233,21233,17707,2200,5,1111,0,0,1768,22795,57,0.17998693926759432,0.17712362485557845
6304,2023-09-20,18,20261,3647,3543,21842,21842,18299,1962,5,487,0,0,1510,22795,104,0.1800009871181087,0.17486797295296383
6305,2023-09-20,19,20867,3756,3457,22480,22480,19023,1844,12,75,0,0,1364,22795,299,0.17999712464657114,0.16566828005942397
6306,2023-09-20,20,21746,3914,2894,22688,22688,19794,1952,17,0,0,0,1402,22795,1020,0.17998712406879427,0.13308194610503082
6307,2023-09-20,21,21558,3880,2880,22480,22480,19600,1958,17,0,0,0,1403,22795,1000,0.17997958994340849,0.13359309768995267
6308,2023-09-20,22,19990,3598,3526,21658,21658,18132,1858,18,0,0,0,1354,22795,72,0.17998999499749874,0.17638819409704853
6309,2023-09-20,23,18426,3317,4567,21154,21154,16587,1840,20,0,0,0,1304,0,-1250,0.1800173667643547,0.24785629002496473
6310,2023-09-20,24,17035,3066,5941,21154,21154,15213,1822,18,0,0,0,1221,0,-2875,0.17998238919870854,0.348752568241855
6311,2023-09-21,1,17271,3109,5702,21154,21154,15452,1819,18,0,0,0,1231,0,-2593,0.18001273811591686,0.33014880435411964
6312,2023-09-21,2,16540,2977,6448,21154,21154,14706,1833,25,0,0,0,1203,0,-3471,0.17998790810157195,0.3898428053204353
6313,2023-09-21,3,16355,2944,6638,21154,21154,14516,1839,20,0,0,0,1194,0,-3694,0.18000611433812289,0.40586976459798224
6314,2023-09-21,4,16404,2953,6607,21154,21154,14547,1858,25,0,0,0,1208,0,-3654,0.18001706900755912,0.4027676176542307
6315,2023-09-21,5,16541,2977,6470,21154,21154,14684,1857,18,0,0,0,1211,0,-3493,0.1799770267819358,0.3911492654615803
6316,2023-09-21,6,17043,3068,5949,21154,21154,15205,1838,13,10,0,0,1227,0,-2881,0.18001525553012968,0.34905826439007215
6317,2023-09-21,7,18254,3286,4872,21154,21154,16282,1971,13,432,0,0,1443,0,-1586,0.18001533910375808,0.26690040539059934
6318,2023-09-21,8,19638,3535,3665,21154,21154,17489,2149,11,920,0,0,1700,22795,-130,0.1800081474691924,0.18662796618800284
6319,2023-09-21,9,20104,3619,3439,21154,21154,17715,2389,5,1559,0,0,1966,22795,180,0.18001392757660167,0.17106048547552727
6320,2023-09-21,10,19929,3587,3803,21154,21154,17351,2578,2,2035,0,0,2140,22795,-216,0.17998896081087862,0.19082743740277988
6321,2023-09-21,11,19729,3551,4163,21154,21154,16991,2738,2,2394,0,0,2275,22795,-612,0.17998884890263064,0.21100917431192662
6322,2023-09-21,12,19993,3599,4023,21154,21154,17131,2862,3,2578,0,0,2369,22795,-424,0.18001300455159305,0.20122042714950233
6323,2023-09-21,13,19984,3597,4010,21154,21154,17144,2840,5,2590,0,0,2368,22795,-413,0.17999399519615691,0.20066052842273818
6324,2023-09-21,14,19966,3594,3942,21154,21154,17212,2754,5,2459,0,0,2308,22795,-348,0.18000601021736953,0.19743564058900132
6325,2023-09-21,15,19973,3595,3742,21154,21154,17412,2561,5,2119,0,0,2160,22795,-147,0.17999299053722526,0.18735292645070845
6326,2023-09-21,16,20037,3607,3489,21154,21154,17665,2372,3,1678,0,0,1982,22795,118,0.18001696860807506,0.17412786345261266
6327,2023-09-21,17,20172,3631,3439,21460,21460,18021,2151,4,1115,0,0,1748,22795,192,0.18000198294665873,0.17048383898473132
6328,2023-09-21,18,20526,3695,3439,22048,22048,18609,1918,5,489,0,0,1495,22795,256,0.18001558998343564,0.16754360323492157
6329,2023-09-21,19,20858,3754,3430,22480,22480,19050,1808,10,75,0,0,1346,22795,324,0.17997890497650781,0.16444529676862596
6330,2023-09-21,20,21829,3929,2747,22637,22637,19890,1940,16,0,0,0,1396,22795,1182,0.17998992166384167,0.12584177012231434
6331,2023-09-21,21,21457,3862,2994,22480,22480,19486,1971,25,0,0,0,1395,22795,868,0.17998788274222866,0.13953488372093023
6332,2023-09-21,22,19706,3547,3354,21226,21226,17872,1834,34,0,0,0,1362,22795,193,0.17999594032274435,0.170201968943469
6333,2023-09-21,23,18143,3266,4851,21154,21154,16303,1841,39,0,0,0,1296,0,-1585,0.1800143305958221,0.2673758474342722
6334,2023-09-21,24,17029,3065,5949,21154,21154,15205,1824,36,0,0,0,1227,0,-2884,0.17998708086205883,0.3493452345998003
6335,2023-09-22,1,17180,3092,5790,21154,21154,15364,1816,37,0,0,0,1233,0,-2698,0.179976717112922,0.3370197904540163
6336,2023-09-22,2,16535,2976,6431,21154,21154,14723,1812,38,0,0,0,1201,0,-3455,0.17998185666767463,0.38893256728152403
6337,2023-09-22,3,16355,2944,6614,21154,21154,14540,1815,40,0,0,0,1195,0,-3670,0.18000611433812289,0.4044023234484867
6338,2023-09-22,4,16444,2960,6524,21154,21154,14630,1814,37,0,0,0,1198,0,-3564,0.18000486499635127,0.39674045244466066
6339,2023-09-22,5,16629,2993,6340,21154,21154,14814,1815,35,0,0,0,1207,0,-3347,0.17998677010042696,0.38126165133201034
6340,2023-09-22,6,16942,3050,6018,21154,21154,15136,1805,28,10,0,0,1217,0,-2968,0.180025970959745,0.3552118994215559
6341,2023-09-22,7,17971,3235,5145,21154,21154,16009,1962,27,441,0,0,1434,0,-1910,0.1800122419453564,0.2862945857214401
6342,2023-09-22,8,19168,3450,4139,21154,21154,17015,2154,24,934,0,0,1686,22795,-689,0.17998747913188648,0.21593280467445744
6343,2023-09-22,9,19720,3550,3833,21154,21154,17321,2399,13,1585,0,0,1958,22795,-283,0.18002028397565922,0.1943711967545639
6344,2023-09-22,10,19628,3533,4154,21154,21154,17000,2628,14,2077,0,0,2155,22795,-621,0.17999796209496638,0.21163643774200122
6345,2023-09-22,11,19424,3496,4531,21154,21154,16623,2801,17,2442,0,0,2299,22795,-1035,0.1799835255354201,0.23326812191103788
6346,2023-09-22,12,19776,3560,4271,21154,21154,16883,2893,20,2634,0,0,2398,22795,-711,0.18001618122977348,0.21596885113268607
6347,2023-09-22,13,19674,3541,4352,21154,21154,16802,2873,20,2644,0,0,2390,22795,-811,0.17998373487851987,0.22120565212971435
6348,2023-09-22,14,19754,3556,4189,21154,21154,16965,2789,14,2503,0,0,2327,22795,-633,0.18001417434443656,0.21205831730282473
6349,2023-09-22,15,19674,3541,4104,21154,21154,17050,2625,13,2153,0,0,2174,22795,-563,0.17998373487851987,0.20860018298261665
6350,2023-09-22,16,19741,3553,3835,21154,21154,17319,2422,11,1707,0,0,1992,22795,-282,0.17998075072184794,0.19426574135048882
6351,2023-09-22,17,19789,3562,3736,21337,21337,17601,2188,10,1133,0,0,1753,22795,-174,0.17999898933751074,0.18879175299408762
6352,2023-09-22,18,20149,3627,3833,22028,22028,18196,1954,21,497,0,0,1495,22795,-206,0.18000893344582858,0.19023276589408902
6353,2023-09-22,19,20300,3654,3833,22308,22308,18476,1825,27,76,0,0,1337,22795,-179,0.18,0.18881773399014778
6354,2023-09-22,20,21640,3895,2980,22633,22633,19654,1986,36,0,0,0,1398,22795,915,0.17999075785582255,0.1377079482439926
6355,2023-09-22,21,21176,3812,3375,22589,22589,19215,1961,37,0,0,0,1372,22795,437,0.18001511144692103,0.1593785417453721
6356,2023-09-22,22,19517,3513,3942,21649,21649,17707,1809,34,0,0,0,1316,22795,-429,0.17999692575703233,0.2019777629758672
6357,2023-09-22,23,18017,3243,4932,21154,21154,16222,1795,28,0,0,0,1262,0,-1689,0.17999666981184437,0.2737414663928512
6358,2023-09-22,24,16811,3026,6118,21154,21154,15036,1775,25,0,0,0,1188,0,-3092,0.18000118969722206,0.3639283802272322
6359,2023-09-23,1,15797,2843,6683,20710,20710,14027,1769,21,0,0,0,1133,0,-3840,0.1799708805469393,0.4230550104450212
6360,2023-09-23,2,15972,2875,6512,20710,20710,14198,1775,24,0,0,0,1146,0,-3637,0.18000250438266968,0.40771349862258954
6361,2023-09-23,3,15982,2877,6512,20710,20710,14198,1785,30,0,0,0,1154,0,-3635,0.18001501689400576,0.4074583906895257
6362,2023-09-23,4,15993,2879,6512,20710,20710,14198,1795,32,0,0,0,1161,0,-3633,0.1800162571124867,0.40717814043644096
6363,2023-09-23,5,16004,2881,6512,20710,20710,14198,1807,37,0,0,0,1170,0,-3631,0.18001749562609348,0.4068982754311422
6364,2023-09-23,6,16000,2880,6512,20710,20710,14198,1802,35,10,0,0,1168,0,-3632,0.18,0.407
6365,2023-09-23,7,15960,2873,6683,20710,20710,14027,1933,30,396,0,0,1310,0,-3810,0.1800125313283208,0.418734335839599
6366,2023-09-23,8,16129,2903,6683,20710,20710,14027,2102,25,835,0,0,1488,0,-3780,0.17998635997271994,0.4143468286936574
6367,2023-09-23,9,16957,3052,6079,20710,20710,14631,2326,15,1421,0,0,1752,0,-3027,0.1799846670991331,0.35849501680721824
6368,2023-09-23,10,17627,3173,5877,20987,20987,15110,2517,5,1868,0,0,1943,0,-2704,0.1800079423611505,0.33340897486810006
6369,2023-09-23,11,17722,3190,5877,20938,20938,15061,2661,5,2191,0,0,2084,0,-2687,0.1800022570815935,0.33162171312492944
6370,2023-09-23,12,17715,3189,5877,20845,20845,14968,2747,6,2367,0,0,2162,0,-2688,0.18001693480101608,0.3317527519051651
6371,2023-09-23,13,17612,3170,5878,20745,20745,14867,2745,7,2381,0,0,2163,0,-2708,0.17999091528503294,0.3337497161026573
6372,2023-09-23,14,17407,3133,5977,20710,20710,14733,2674,10,2255,0,0,2102,0,-2844,0.17998506348020912,0.343367610731315
6373,2023-09-23,15,17124,3082,6115,20710,20710,14595,2529,11,1939,0,0,1956,0,-3033,0.17998131277738846,0.35710114459238496
6374,2023-09-23,16,17075,3074,5992,20710,20710,14718,2357,13,1535,0,0,1791,0,-2918,0.18002928257686676,0.3509224011713031
