,Data,Godz.,prog. zap 2022,zap 2022
8093,2022-11-03,6,18600,"17281,075"
8094,2022-11-03,7,21450,"19743,675"
8095,2022-11-03,8,22600,"21542,038"
8096,2022-11-03,9,23250,"22278,238"
8097,2022-11-03,10,23250,"21954,950"
8098,2022-11-03,11,22900,"21450,063"
8099,2022-11-03,12,22900,"21517,200"
8100,2022-11-03,13,22900,"21554,063"
8101,2022-11-03,14,22900,"21751,613"
8102,2022-11-03,15,22400,"21764,000"
8103,2022-11-03,16,22700,"21970,825"
8104,2022-11-03,17,24000,"22798,013"
8105,2022-11-03,18,24000,"23374,950"
8106,2022-11-03,19,23700,"23011,113"
8107,2022-11-03,20,23650,"22853,000"
8108,2022-11-03,21,23250,"22193,463"
8109,2022-11-03,22,22000,"20669,863"
8110,2022-11-03,23,20150,"18971,275"
8111,2022-11-03,24,18900,"17752,450"
8112,2022-11-04,1,17200,"16792,263"
8113,2022-11-04,2,16450,"16198,050"
8114,2022-11-04,3,16100,"15888,675"
8115,2022-11-04,4,16200,"16009,513"
8116,2022-11-04,5,16750,"16320,063"
8117,2022-11-04,6,18450,"17224,438"
8118,2022-11-04,7,21150,"19678,013"
8119,2022-11-04,8,22400,"21391,763"
8120,2022-11-04,9,23000,"22427,738"
8121,2022-11-04,10,23050,"22582,538"
8122,2022-11-04,11,23100,"22290,125"
8123,2022-11-04,12,23150,"22261,913"
8124,2022-11-04,13,23400,"22489,325"
8125,2022-11-04,14,23400,"22618,950"
8126,2022-11-04,15,22900,"22346,950"
8127,2022-11-04,16,23000,"22602,538"
8128,2022-11-04,17,24100,"23287,513"
8129,2022-11-04,18,24100,"23488,975"
8130,2022-11-04,19,23600,"22962,088"
8131,2022-11-04,20,23500,"22783,775"
8132,2022-11-04,21,23100,"22070,925"
8133,2022-11-04,22,22000,"20537,475"
8134,2022-11-04,23,20100,"19017,150"
8135,2022-11-04,24,18800,"17769,800"
8136,2022-11-05,1,17350,"16814,350"
8137,2022-11-05,2,16650,"16142,725"
8138,2022-11-05,3,16250,"15826,563"
8139,2022-11-05,4,16150,"15727,700"
8140,2022-11-05,5,16250,"15802,075"
8141,2022-11-05,6,16700,"16082,075"
8142,2022-11-05,7,18000,"16852,900"
8143,2022-11-05,8,19250,"17961,900"
8144,2022-11-05,9,20400,"19166,238"
8145,2022-11-05,10,20850,"20105,800"
8146,2022-11-05,11,21050,"20664,175"
8147,2022-11-05,12,21150,"20877,263"
8148,2022-11-05,13,21150,"20863,988"
8149,2022-11-05,14,21150,"20701,188"
8150,2022-11-05,15,20500,"20111,338"
8151,2022-11-05,16,20550,"19945,588"
8152,2022-11-05,17,21600,"20410,413"
8153,2022-11-05,18,21550,"20712,675"
8154,2022-11-05,19,21100,"20383,925"
8155,2022-11-05,20,20800,"19954,700"
8156,2022-11-05,21,20250,"19352,300"
8157,2022-11-05,22,19000,"18289,463"
8158,2022-11-05,23,17850,"17095,263"
8159,2022-11-05,24,16850,"15947,975"
8160,2022-11-06,1,15650,"15032,388"
8161,2022-11-06,2,14900,"14474,288"
8162,2022-11-06,3,14500,"14063,150"
8163,2022-11-06,4,14350,"13968,013"
8164,2022-11-06,5,14400,"14003,463"
8165,2022-11-06,6,14600,"14263,050"
8166,2022-11-06,7,14850,"14542,263"
8167,2022-11-06,8,15850,"15170,338"
8168,2022-11-06,9,16750,"16277,775"
8169,2022-11-06,10,17300,"17023,863"
8170,2022-11-06,11,17750,"17459,538"
8171,2022-11-06,12,17800,"17513,775"
8172,2022-11-06,13,17900,"17551,263"
8173,2022-11-06,14,17900,"17625,138"
8174,2022-11-06,15,17550,"17515,713"
8175,2022-11-06,16,17800,"17484,813"
8176,2022-11-06,17,19100,"18231,175"
8177,2022-11-06,18,19200,"18890,600"
8178,2022-11-06,19,19200,"18843,375"
8179,2022-11-06,20,19200,"18769,688"
8180,2022-11-06,21,18950,"18295,163"
8181,2022-11-06,22,18100,"17495,500"
8182,2022-11-06,23,17300,"16738,588"
8183,2022-11-06,24,16400,"15787,925"
8184,2022-11-07,1,15500,"15088,538"
8185,2022-11-07,2,15000,"14712,063"
8186,2022-11-07,3,14850,"14463,288"
8187,2022-11-07,4,15000,"14568,613"
8188,2022-11-07,5,15650,"15074,825"
8189,2022-11-07,6,17650,"16280,125"
8190,2022-11-07,7,20300,"19383,263"
8191,2022-11-07,8,21900,"21370,325"
8192,2022-11-07,9,22650,"22503,113"
8193,2022-11-07,10,22650,"22797,550"
8194,2022-11-07,11,22500,"22551,075"
8195,2022-11-07,12,22500,"22722,713"
8196,2022-11-07,13,22550,"22720,213"
8197,2022-11-07,14,22750,"22727,700"
8198,2022-11-07,15,22500,"22622,675"
8199,2022-11-07,16,22800,"22569,638"
8200,2022-11-07,17,23900,"23283,050"
8201,2022-11-07,18,23900,"23536,875"
8202,2022-11-07,19,23450,"23224,825"
8203,2022-11-07,20,23300,"23004,188"
8204,2022-11-07,21,22800,"22458,000"
8205,2022-11-07,22,21700,"20981,088"
8206,2022-11-07,23,19850,"19368,725"
8207,2022-11-07,24,18650,"18063,188"
8208,2022-11-08,1,17200,"17133,263"
8209,2022-11-08,2,16450,"16723,063"
8210,2022-11-08,3,16250,"16424,825"
8211,2022-11-08,4,16350,"16317,275"
8212,2022-11-08,5,16900,"16588,100"
8213,2022-11-08,6,18650,"17562,825"
8214,2022-11-08,7,21250,"20198,888"
8215,2022-11-08,8,22450,"21869,950"
8216,2022-11-08,9,22800,"22464,063"
8217,2022-11-08,10,22700,"22298,888"
8218,2022-11-08,11,22350,"21799,875"
8219,2022-11-08,12,22400,"21861,225"
8220,2022-11-08,13,22650,"21934,450"
8221,2022-11-08,14,22650,"22028,413"
8222,2022-11-08,15,22250,"21934,988"
8223,2022-11-08,16,22500,"22114,138"
8224,2022-11-08,17,23950,"23017,813"
8225,2022-11-08,18,23950,"23426,613"
8226,2022-11-08,19,23450,"23124,188"
8227,2022-11-08,20,23350,"23016,338"
8228,2022-11-08,21,22950,"22531,050"
8229,2022-11-08,22,21850,"20959,163"
8230,2022-11-08,23,19800,"19396,600"
8231,2022-11-08,24,18500,"18069,725"
8232,2022-11-09,1,17250,"17055,438"
8233,2022-11-09,2,16550,"16447,475"
8234,2022-11-09,3,16200,"16251,338"
8235,2022-11-09,4,16300,"16292,363"
8236,2022-11-09,5,16850,"16632,013"
8237,2022-11-09,6,18750,"17559,575"
8238,2022-11-09,7,21300,"20169,688"
8239,2022-11-09,8,22500,"21660,288"
8240,2022-11-09,9,23200,"22264,463"
8241,2022-11-09,10,23200,"22334,575"
8242,2022-11-09,11,22950,"22092,325"
8243,2022-11-09,12,22950,"22291,438"
8244,2022-11-09,13,23200,"22373,825"
8245,2022-11-09,14,23200,"22413,363"
8246,2022-11-09,15,22850,"22359,338"
8247,2022-11-09,16,23000,"22598,050"
8248,2022-11-09,17,23800,"23373,125"
8249,2022-11-09,18,23800,"23622,475"
8250,2022-11-09,19,23450,"23286,575"
8251,2022-11-09,20,23450,"23202,638"
8252,2022-11-09,21,22950,"22630,663"
8253,2022-11-09,22,21900,"21114,488"
8254,2022-11-09,23,19800,"19450,075"
8255,2022-11-09,24,18650,"18206,000"
8256,2022-11-10,1,17400,"17239,175"
8257,2022-11-10,2,16700,"16546,975"
8258,2022-11-10,3,16350,"16301,400"
8259,2022-11-10,4,16450,"16380,913"
8260,2022-11-10,5,17000,"16717,938"
8261,2022-11-10,6,18900,"17762,750"
8262,2022-11-10,7,21450,"20293,650"
8263,2022-11-10,8,22650,"22000,850"
8264,2022-11-10,9,23350,"22890,325"
8265,2022-11-10,10,23350,"23063,313"
8266,2022-11-10,11,23300,"22987,963"
8267,2022-11-10,12,23450,"23164,838"
8268,2022-11-10,13,23700,"23194,963"
8269,2022-11-10,14,23700,"22969,325"
8270,2022-11-10,15,23350,"22544,863"
8271,2022-11-10,16,23400,"22664,613"
8272,2022-11-10,17,24000,"23223,425"
8273,2022-11-10,18,24000,"23373,363"
8274,2022-11-10,19,23500,"22930,300"
8275,2022-11-10,20,23500,"22617,763"
8276,2022-11-10,21,23000,"21879,413"
8277,2022-11-10,22,21950,"20503,525"
8278,2022-11-10,23,19850,"18905,775"
8279,2022-11-10,24,18700,"17557,875"
8280,2022-11-11,1,17250,"16598,713"
8281,2022-11-11,2,16450,"15998,450"
8282,2022-11-11,3,16000,"15519,138"
8283,2022-11-11,4,15750,"15392,250"
8284,2022-11-11,5,15700,"15256,075"
8285,2022-11-11,6,15650,"15173,438"
8286,2022-11-11,7,15350,"15183,438"
8287,2022-11-11,8,16300,"15543,838"
8288,2022-11-11,9,17450,"16649,800"
8289,2022-11-11,10,18200,"17517,113"
8290,2022-11-11,11,18550,"18133,250"
8291,2022-11-11,12,18650,"18276,438"
8292,2022-11-11,13,18700,"18422,550"
8293,2022-11-11,14,18800,"18792,700"
8294,2022-11-11,15,18450,"18446,225"
8295,2022-11-11,16,18550,"18265,463"
8296,2022-11-11,17,19700,"18903,763"
8297,2022-11-11,18,19700,"19071,588"
8298,2022-11-11,19,19650,"18925,100"
8299,2022-11-11,20,19450,"18666,088"
8300,2022-11-11,21,19150,"18230,938"
8301,2022-11-11,22,18450,"17361,863"
8302,2022-11-11,23,17550,"16695,763"
8303,2022-11-11,24,16600,"15728,363"
8304,2022-11-12,1,15750,"14741,438"
8305,2022-11-12,2,15000,"14336,600"
8306,2022-11-12,3,14650,"14084,688"
8307,2022-11-12,4,14500,"13968,013"
8308,2022-11-12,5,14850,"14166,850"
8309,2022-11-12,6,15650,"14593,500"
8310,2022-11-12,7,16700,"15525,725"
8311,2022-11-12,8,17950,"16357,463"
8312,2022-11-12,9,19250,"17487,700"
8313,2022-11-12,10,19800,"18305,538"
8314,2022-11-12,11,20100,"18748,163"
8315,2022-11-12,12,20150,"18897,050"
8316,2022-11-12,13,20100,"18887,075"
8317,2022-11-12,14,20150,"19034,313"
8318,2022-11-12,15,19550,"19007,863"
8319,2022-11-12,16,19850,"19211,988"
8320,2022-11-12,17,20850,"19935,688"
8321,2022-11-12,18,20800,"20120,788"
8322,2022-11-12,19,20550,"19903,650"
8323,2022-11-12,20,20250,"19681,500"
8324,2022-11-12,21,19800,"19154,388"
8325,2022-11-12,22,18750,"18164,413"
8326,2022-11-12,23,17600,"17102,688"
8327,2022-11-12,24,16550,"16011,850"
8328,2022-11-13,1,15600,"15034,575"
8329,2022-11-13,2,14900,"14509,425"
8330,2022-11-13,3,14450,"14059,600"
8331,2022-11-13,4,14300,"13885,200"
8332,2022-11-13,5,14400,"13971,450"
8333,2022-11-13,6,14550,"14193,250"
8334,2022-11-13,7,14950,"14639,363"
8335,2022-11-13,8,16100,"15072,813"
8336,2022-11-13,9,17100,"16211,375"
8337,2022-11-13,10,17850,"17105,075"
8338,2022-11-13,11,18250,"17747,650"
8339,2022-11-13,12,18300,"17927,600"
8340,2022-11-13,13,18400,"18121,825"
8341,2022-11-13,14,18400,"18259,800"
8342,2022-11-13,15,18150,"18062,250"
8343,2022-11-13,16,18200,"17966,338"
8344,2022-11-13,17,19350,"18632,938"
8345,2022-11-13,18,19450,"19052,388"
8346,2022-11-13,19,19450,"19091,975"
8347,2022-11-13,20,19450,"19088,375"
8348,2022-11-13,21,19150,"18662,063"
8349,2022-11-13,22,18350,"17787,400"
8350,2022-11-13,23,17550,"17017,688"
8351,2022-11-13,24,16600,"16003,538"
8352,2022-11-14,1,15700,"15142,763"
8353,2022-11-14,2,15200,"14742,775"
8354,2022-11-14,3,14900,"14595,575"
8355,2022-11-14,4,15000,"14698,975"
8356,2022-11-14,5,15950,"15202,113"
8357,2022-11-14,6,18000,"16470,138"
8358,2022-11-14,7,21050,"19719,000"
8359,2022-11-14,8,22550,"21854,263"
8360,2022-11-14,9,23250,"23071,038"
8361,2022-11-14,10,23250,"23558,238"
8362,2022-11-14,11,23300,"23430,575"
8363,2022-11-14,12,23300,"23556,300"
8364,2022-11-14,13,23450,"23446,575"
8365,2022-11-14,14,23550,"23351,200"
8366,2022-11-14,15,23050,"23152,475"
8367,2022-11-14,16,23100,"23100,825"
8368,2022-11-14,17,23950,"23757,925"
8369,2022-11-14,18,23950,"24036,413"
8370,2022-11-14,19,23600,"23720,563"
8371,2022-11-14,20,23450,"23530,600"
8372,2022-11-14,21,23050,"22971,863"
8373,2022-11-14,22,21800,"21409,725"
8374,2022-11-14,23,19850,"19883,388"
8375,2022-11-14,24,18650,"18613,675"
8376,2022-11-15,1,17600,"17529,263"
8377,2022-11-15,2,17050,"17046,175"
8378,2022-11-15,3,16750,"16731,000"
8379,2022-11-15,4,16850,"16823,038"
8380,2022-11-15,5,17400,"17198,738"
8381,2022-11-15,6,19000,"18252,775"
8382,2022-11-15,7,21550,"20917,563"
8383,2022-11-15,8,22950,"22707,863"
8384,2022-11-15,9,23600,"23484,163"
8385,2022-11-15,10,23600,"23595,138"
8386,2022-11-15,11,23650,"23079,438"
8387,2022-11-15,12,23650,"23288,175"
8388,2022-11-15,13,23650,"23544,438"
8389,2022-11-15,14,23750,"23598,413"
8390,2022-11-15,15,23250,"23276,613"
8391,2022-11-15,16,23450,"23467,813"
8392,2022-11-15,17,24250,"24147,025"
8393,2022-11-15,18,24200,"24370,413"
8394,2022-11-15,19,23900,"24028,038"
8395,2022-11-15,20,23800,"23855,600"
8396,2022-11-15,21,23350,"23161,538"
8397,2022-11-15,22,22200,"21647,875"
8398,2022-11-15,23,20350,"20127,750"
8399,2022-11-15,24,18950,"18784,888"
8400,2022-11-16,1,17850,"17619,275"
8401,2022-11-16,2,17250,"17053,038"
8402,2022-11-16,3,16850,"16793,713"
8403,2022-11-16,4,17000,"16745,013"
8404,2022-11-16,5,17650,"17094,825"
8405,2022-11-16,6,19250,"18048,213"
8406,2022-11-16,7,21850,"20643,538"
8407,2022-11-16,8,23300,"22437,450"
8408,2022-11-16,9,24200,"23490,675"
8409,2022-11-16,10,24200,"23972,025"
8410,2022-11-16,11,24150,"23953,900"
8411,2022-11-16,12,24150,"24297,250"
8412,2022-11-16,13,24200,"24394,725"
8413,2022-11-16,14,24300,"24485,075"
8414,2022-11-16,15,23900,"24089,963"
8415,2022-11-16,16,23850,"24029,613"
8416,2022-11-16,17,24600,"24622,888"
8417,2022-11-16,18,24550,"24480,038"
8418,2022-11-16,19,24200,"24094,888"
8419,2022-11-16,20,24150,"23951,163"
8420,2022-11-16,21,23750,"23343,738"
8421,2022-11-16,22,22600,"21806,700"
8422,2022-11-16,23,20650,"20232,738"
8423,2022-11-16,24,19350,"18933,038"
8424,2022-11-17,1,18150,"17744,138"
8425,2022-11-17,2,17550,"17234,988"
8426,2022-11-17,3,17200,"16910,913"
8427,2022-11-17,4,17350,"17021,250"
8428,2022-11-17,5,17950,"17292,625"
8429,2022-11-17,6,19650,"18237,388"
8430,2022-11-17,7,22500,"20928,400"
8431,2022-11-17,8,23900,"22693,100"
8432,2022-11-17,9,24450,"23827,188"
8433,2022-11-17,10,24500,"24258,300"
8434,2022-11-17,11,24450,"24238,888"
8435,2022-11-17,12,24550,"24667,525"
8436,2022-11-17,13,24650,"24812,988"
8437,2022-11-17,14,24750,"24802,500"
8438,2022-11-17,15,24300,"24471,763"
8439,2022-11-17,16,24300,"24533,125"
8440,2022-11-17,17,25000,"25060,425"
8441,2022-11-17,18,25000,"25031,275"
8442,2022-11-17,19,24400,"24646,925"
8443,2022-11-17,20,24350,"24466,863"
8444,2022-11-17,21,23950,"23843,038"
8445,2022-11-17,22,22800,"22385,363"
8446,2022-11-17,23,20850,"20785,313"
8447,2022-11-17,24,19550,"19455,763"
8448,2022-11-18,1,18350,"18421,888"
8449,2022-11-18,2,17750,"17831,263"
8450,2022-11-18,3,17300,"17660,875"
8451,2022-11-18,4,17350,"17573,600"
8452,2022-11-18,5,17950,"17987,025"
8453,2022-11-18,6,19750,"19035,850"
8454,2022-11-18,7,22600,"21647,063"
8455,2022-11-18,8,23800,"23477,175"
8456,2022-11-18,9,24600,"24618,475"
8457,2022-11-18,10,24650,"24980,625"
8458,2022-11-18,11,24500,"24994,738"
8459,2022-11-18,12,24500,"25340,600"
8460,2022-11-18,13,24750,"25557,400"
8461,2022-11-18,14,24900,"25581,788"
8462,2022-11-18,15,24400,"24905,600"
8463,2022-11-18,16,24750,"24881,200"
8464,2022-11-18,17,25300,"25508,388"
8465,2022-11-18,18,25150,"25317,625"
8466,2022-11-18,19,24650,"24889,038"
8467,2022-11-18,20,24550,"24619,425"
8468,2022-11-18,21,24150,"24072,263"
8469,2022-11-18,22,22900,"22591,400"
8470,2022-11-18,23,21050,"21233,213"
8471,2022-11-18,24,19850,"19953,638"
8472,2022-11-19,1,18600,"18833,275"
8473,2022-11-19,2,17700,"18124,138"
8474,2022-11-19,3,17250,"17848,250"
8475,2022-11-19,4,17200,"17748,450"
8476,2022-11-19,5,17350,"17753,038"
8477,2022-11-19,6,17800,"18027,350"
8478,2022-11-19,7,18950,"18944,300"
8479,2022-11-19,8,20000,"19868,263"
8480,2022-11-19,9,21300,"21271,375"
8481,2022-11-19,10,21900,"22045,350"
8482,2022-11-19,11,22100,"22337,213"
8483,2022-11-19,12,22200,"22462,688"
8484,2022-11-19,13,22050,"22504,450"
8485,2022-11-19,14,22150,"22582,738"
8486,2022-11-19,15,21450,"22114,325"
8487,2022-11-19,16,21900,"21999,863"
8488,2022-11-19,17,22350,"22550,400"
8489,2022-11-19,18,22300,"22561,350"
8490,2022-11-19,19,21900,"22386,288"
8491,2022-11-19,20,21450,"21991,913"
8492,2022-11-19,21,20900,"21288,563"
8493,2022-11-19,22,19950,"20304,713"
8494,2022-11-19,23,18800,"19273,238"
8495,2022-11-19,24,17800,"18099,863"
8496,2022-11-20,1,16850,"17151,350"
8497,2022-11-20,2,16200,"16505,763"
8498,2022-11-20,3,15850,"16196,375"
8499,2022-11-20,4,15750,"16019,525"
8500,2022-11-20,5,15850,"16112,913"
8501,2022-11-20,6,16100,"16275,600"
8502,2022-11-20,7,16550,"16805,425"
8503,2022-11-20,8,17150,"17202,388"
8504,2022-11-20,9,18250,"18123,238"
8505,2022-11-20,10,19150,"19053,863"
8506,2022-11-20,11,19800,"19533,825"
8507,2022-11-20,12,20050,"19570,163"
8508,2022-11-20,13,20050,"19890,888"
8509,2022-11-20,14,20150,"20019,425"
8510,2022-11-20,15,19850,"19956,550"
8511,2022-11-20,16,20100,"19852,425"
8512,2022-11-20,17,20600,"20579,125"
8513,2022-11-20,18,20601,"20757,325"
8514,2022-11-20,19,20601,"20804,050"
8515,2022-11-20,20,20600,"20844,488"
8516,2022-11-20,21,20350,"20325,250"
8517,2022-11-20,22,19450,"19467,325"
8518,2022-11-20,23,18700,"18821,850"
8519,2022-11-20,24,17700,"17731,350"
8520,2022-11-21,1,16650,"16903,613"
8521,2022-11-21,2,16150,"16546,350"
8522,2022-11-21,3,16000,"16350,888"
8523,2022-11-21,4,16250,"16435,075"
8524,2022-11-21,5,16900,"16928,988"
8525,2022-11-21,6,19000,"18143,300"
8526,2022-11-21,7,22400,"21343,938"
8527,2022-11-21,8,24100,"23386,988"
8528,2022-11-21,9,25100,"24573,813"
8529,2022-11-21,10,25250,"24892,188"
8530,2022-11-21,11,25300,"24885,363"
8531,2022-11-21,12,25400,"25082,400"
8532,2022-11-21,13,25500,"25293,363"
8533,2022-11-21,14,25650,"25482,325"
8534,2022-11-21,15,25150,"25202,788"
8535,2022-11-21,16,25200,"25252,388"
8536,2022-11-21,17,25650,"25792,188"
8537,2022-11-21,18,25550,"25785,350"
8538,2022-11-21,19,25000,"25251,625"
8539,2022-11-21,20,24950,"25061,350"
8540,2022-11-21,21,24500,"24446,925"
8541,2022-11-21,22,23150,"22951,125"
8542,2022-11-21,23,21300,"21265,713"
8543,2022-11-21,24,20000,"19849,113"
8544,2022-11-22,1,18550,"18833,225"
8545,2022-11-22,2,17900,"18361,938"
8546,2022-11-22,3,17450,"18093,763"
8547,2022-11-22,4,17600,"18206,538"
8548,2022-11-22,5,18200,"18611,338"
8549,2022-11-22,6,20000,"19642,438"
8550,2022-11-22,7,22650,"22251,438"
8551,2022-11-22,8,23950,"24086,113"
8552,2022-11-22,9,24600,"24932,113"
8553,2022-11-22,10,24700,"25155,675"
8554,2022-11-22,11,24750,"24918,200"
8555,2022-11-22,12,24800,"25087,300"
8556,2022-11-22,13,24950,"25049,538"
8557,2022-11-22,14,25050,"25086,013"
8558,2022-11-22,15,24550,"24884,450"
8559,2022-11-22,16,24700,"25074,200"
8560,2022-11-22,17,25350,"25631,363"
8561,2022-11-22,18,25250,"25352,000"
8562,2022-11-22,19,24800,"24691,663"
8563,2022-11-22,20,24650,"24765,688"
8564,2022-11-22,21,24200,"24127,488"
8565,2022-11-22,22,22950,"22672,988"
8566,2022-11-22,23,21150,"21052,188"
8567,2022-11-22,24,19800,"19741,038"
8568,2022-11-23,1,19150,"18639,975"
8569,2022-11-23,2,18350,"18159,263"
8570,2022-11-23,3,18050,"17978,575"
8571,2022-11-23,4,18150,"18060,838"
8572,2022-11-23,5,18850,"18347,025"
8573,2022-11-23,6,20450,"19394,488"
8574,2022-11-23,7,23150,"22094,513"
8575,2022-11-23,8,24500,"24010,213"
8576,2022-11-23,9,25250,"25036,888"
8577,2022-11-23,10,25350,"25371,350"
8578,2022-11-23,11,25450,"25354,038"
8579,2022-11-23,12,25450,"25673,563"
8580,2022-11-23,13,25600,"25587,025"
8581,2022-11-23,14,25800,"25736,088"
8582,2022-11-23,15,25300,"25391,263"
8583,2022-11-23,16,25400,"25433,675"
8584,2022-11-23,17,25850,"25925,100"
8585,2022-11-23,18,25800,"25794,750"
8586,2022-11-23,19,25200,"25401,638"
8587,2022-11-23,20,24950,"25229,013"
8588,2022-11-23,21,24500,"24593,900"
8589,2022-11-23,22,23350,"23123,113"
8590,2022-11-23,23,21450,"21556,000"
8591,2022-11-23,24,20350,"20165,488"
8592,2022-11-24,1,19350,"19093,013"
8593,2022-11-24,2,18700,"18533,600"
8594,2022-11-24,3,18250,"18222,238"
8595,2022-11-24,4,18400,"18210,175"
8596,2022-11-24,5,19000,"18636,725"
8597,2022-11-24,6,20800,"19591,550"
8598,2022-11-24,7,23550,"22286,700"
8599,2022-11-24,8,24900,"24252,275"
8600,2022-11-24,9,25600,"25364,638"
8601,2022-11-24,10,25600,"25813,300"
8602,2022-11-24,11,25750,"25881,413"
8603,2022-11-24,12,25950,"26222,038"
8604,2022-11-24,13,26250,"26286,613"
8605,2022-11-24,14,26400,"26521,863"
8606,2022-11-24,15,26000,"26044,938"
8607,2022-11-24,16,25950,"25772,750"
8608,2022-11-24,17,26250,"26265,613"
8609,2022-11-24,18,26200,"26117,350"
8610,2022-11-24,19,25500,"25701,025"
8611,2022-11-24,20,25350,"25519,038"
8612,2022-11-24,21,24950,"24848,813"
8613,2022-11-24,22,23700,"23352,625"
8614,2022-11-24,23,21900,"21700,750"
8615,2022-11-24,24,20550,"20242,913"
8616,2022-11-25,1,19150,"19124,163"
8617,2022-11-25,2,18550,"18516,825"
8618,2022-11-25,3,18150,"18233,825"
8619,2022-11-25,4,18250,"18281,463"
8620,2022-11-25,5,18900,"18703,650"
8621,2022-11-25,6,20600,"19652,875"
8622,2022-11-25,7,23450,"22280,400"
8623,2022-11-25,8,24700,"24086,213"
8624,2022-11-25,9,25500,"25150,000"
8625,2022-11-25,10,25650,"25599,763"
8626,2022-11-25,11,25850,"25591,513"
8627,2022-11-25,12,25950,"25872,875"
8628,2022-11-25,13,25900,"25911,413"
8629,2022-11-25,14,26150,"25934,613"
8630,2022-11-25,15,25550,"25411,563"
8631,2022-11-25,16,25550,"25343,825"
8632,2022-11-25,17,25950,"25770,863"
8633,2022-11-25,18,25800,"25567,938"
8634,2022-11-25,19,25300,"25041,950"
8635,2022-11-25,20,25150,"24675,750"
8636,2022-11-25,21,24650,"24027,575"
8637,2022-11-25,22,23450,"22577,263"
8638,2022-11-25,23,21650,"21024,725"
8639,2022-11-25,24,20350,"19701,038"
8640,2022-11-26,1,18650,"18597,150"
8641,2022-11-26,2,17800,"17917,025"
8642,2022-11-26,3,17350,"17460,600"
8643,2022-11-26,4,17250,"17328,675"
8644,2022-11-26,5,17250,"17404,475"
8645,2022-11-26,6,17800,"17641,075"
8646,2022-11-26,7,18900,"18543,125"
8647,2022-11-26,8,20000,"19491,013"
8648,2022-11-26,9,21250,"20789,988"
8649,2022-11-26,10,21950,"21790,550"
8650,2022-11-26,11,22150,"22382,075"
8651,2022-11-26,12,22200,"22668,038"
8652,2022-11-26,13,22250,"22618,938"
8653,2022-11-26,14,22300,"22579,538"
8654,2022-11-26,15,21750,"21955,300"
8655,2022-11-26,16,21950,"21826,525"
8656,2022-11-26,17,22350,"22352,025"
8657,2022-11-26,18,22200,"22196,125"
8658,2022-11-26,19,21950,"21705,863"
8659,2022-11-26,20,21550,"21357,275"
8660,2022-11-26,21,21000,"20725,988"
8661,2022-11-26,22,20050,"19643,838"
8662,2022-11-26,23,18900,"18692,625"
8663,2022-11-26,24,17900,"17581,488"
8664,2022-11-27,1,16950,"16490,463"
8665,2022-11-27,2,16250,"15891,313"
8666,2022-11-27,3,15750,"15491,050"
8667,2022-11-27,4,15650,"15367,013"
8668,2022-11-27,5,15650,"15475,688"
8669,2022-11-27,6,16000,"15578,413"
8670,2022-11-27,7,16350,"15981,563"
8671,2022-11-27,8,16950,"16283,588"
8672,2022-11-27,9,17950,"17237,875"
8673,2022-11-27,10,18900,"18357,950"
8674,2022-11-27,11,19450,"19123,125"
8675,2022-11-27,12,19500,"19634,513"
8676,2022-11-27,13,19500,"19821,638"
8677,2022-11-27,14,19500,"19810,250"
8678,2022-11-27,15,19200,"19503,800"
8679,2022-11-27,16,19500,"19329,100"
8680,2022-11-27,17,20250,"20130,325"
8681,2022-11-27,18,20250,"20244,938"
8682,2022-11-27,19,20250,"20240,438"
8683,2022-11-27,20,20250,"20284,513"
8684,2022-11-27,21,19950,"19891,113"
8685,2022-11-27,22,19150,"19085,125"
8686,2022-11-27,23,18400,"18322,425"
